# ACTS Test Suite Generation: Mon Nov 13 18:26:33 PST 2017
#  * represents don't care value 

# Degree of interaction coverage: 5
# Number of parameters: 51
# Maximum number of values per parameter: 10
# Number of configurations: 10926
# Number of extended configurations: 0
# ****************************************************
any,posix,boundary,notBoundary,word_begin,word_end,wordC,notWordC,whitespace,notWhitespace,tab,property,notProperty,nameProperty,digit,notDigit,look_ahead,nlook_ahead,look_behind,nlook_behind,unicodeC,backref,zeroOrOne,zeroOrOne_nested,zeroOrMore,zeroOrMore_nested,oneOrMore,oneOrMore_nested,repeat_n,repeat_n_nested,repeat_nm,repeat_nm_nested,repeat_n_more,repeat_n_more_nested,join,list,nList,range,start,end,-w,-c,-i,-e,-f,-x,-t,-v,-BlockSize,syntax,fileType
false,off,true,false,false,false,true,true,true,true,false,off,catalog,false,false,true,true,true,true,false,false,true,false,true,false,false,true,false,medium,true,small-large,true,large,true,false,true,false,true,true,false,false,false,true,false,true,true,4,false,256,-P,s
false,upper,false,false,true,false,true,true,false,false,false,off,off,false,true,false,true,true,true,true,true,true,true,true,true,false,false,false,small,false,small-medium,false,large,false,false,false,true,false,true,false,true,true,false,false,false,false,2,true,256,-P,m
true,blank,true,false,true,false,false,true,false,false,true,enum,off,true,true,false,true,true,false,false,true,true,false,false,false,false,true,true,medium,true,small-large,false,medium,true,false,false,true,false,true,false,false,false,true,false,false,true,4,true,64,-P,s
true,off,true,true,false,true,false,true,false,false,true,enum,enum,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,large,false,small-small,false,medium,true,true,true,false,true,false,true,true,false,false,false,false,false,off,false,128,-E,s
true,upper,false,true,false,true,true,true,true,true,true,catalog,binary,false,false,true,true,false,false,true,true,false,false,true,false,true,true,false,large,true,small-large,false,medium,true,false,false,true,false,false,false,true,false,true,false,false,false,2,true,128,-P,l
true,off,true,true,true,true,false,true,false,true,true,off,catalog,false,true,true,false,true,false,false,true,true,false,true,true,false,true,true,large,true,small-small,true,medium,true,true,true,true,false,false,true,false,true,false,true,false,false,off,true,256,-P,s
false,xdigit,false,false,true,false,false,true,false,false,false,enum,binary,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,large,true,medium-large,true,medium,true,false,false,false,true,true,false,true,false,true,false,true,true,1,false,512,-E,s
false,alpha,true,true,false,true,false,true,false,false,true,binary,catalog,false,true,false,true,false,true,true,false,true,false,true,true,true,true,false,small,false,small-small,true,small,false,true,true,false,false,false,false,true,false,false,true,true,true,1,false,off,-P,m
true,lower,false,false,true,true,true,false,true,false,true,enum,off,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,small,true,medium-medium,false,medium,true,true,false,true,true,false,false,true,false,false,false,true,false,1,false,512,-P,s
true,upper,true,true,false,true,true,true,true,true,false,binary,numeric,true,false,true,false,false,false,true,true,true,false,true,false,false,true,false,small,false,small-small,false,medium,false,true,true,false,true,false,true,true,true,false,false,false,true,2,false,128,-P,m
true,graph,true,true,true,false,true,true,false,false,false,enum,binary,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,small,true,medium-medium,false,small,true,true,true,true,true,true,true,false,true,false,true,false,true,4,false,512,-E,s
false,blank,false,false,true,true,true,true,false,false,false,numeric,catalog,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,small,false,small-medium,false,small,false,true,false,false,true,true,true,true,true,true,true,false,false,4,false,off,-P,m
true,xdigit,false,true,false,false,true,true,true,false,true,catalog,catalog,false,false,true,true,false,true,true,true,true,false,false,false,false,true,true,medium,true,large-large,true,small,true,false,false,true,true,true,false,false,false,false,true,true,true,off,false,off,-G,s
false,print,false,true,false,true,true,false,false,true,true,off,catalog,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,medium,false,large-large,false,medium,false,true,true,true,false,true,false,false,false,true,true,true,false,1,false,64,-P,s
false,lower,false,false,false,true,true,false,true,false,true,catalog,binary,false,true,false,false,true,false,true,false,true,false,true,true,true,true,true,medium,false,small-small,true,medium,false,false,false,false,true,false,false,false,false,true,true,false,false,1,true,512,-P,l
true,alnum,true,true,false,true,false,true,true,true,false,binary,enum,true,true,true,false,true,true,false,true,false,false,true,true,false,true,true,medium,true,small-small,false,small,false,false,true,false,true,true,false,false,true,true,true,false,false,3,false,64,off,m
false,off,false,true,false,false,true,true,false,true,true,numeric,catalog,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,medium,true,small-small,true,small,true,false,true,false,true,false,false,false,true,true,false,true,false,3,false,64,-E,l
false,blank,false,false,false,true,false,true,true,false,true,off,numeric,false,false,true,true,false,true,false,false,true,false,true,false,true,false,true,large,true,medium-medium,true,small,true,false,true,true,true,true,false,false,true,true,true,true,true,off,true,64,off,m
false,alpha,false,true,true,true,false,true,true,false,true,binary,off,false,false,false,true,true,false,false,false,true,false,false,false,false,true,true,large,false,small-small,true,large,true,true,false,true,false,false,true,true,false,true,false,true,true,off,true,256,off,s
false,lower,true,true,true,false,true,false,true,true,false,numeric,catalog,false,true,true,false,true,false,false,true,true,false,true,true,true,true,true,large,true,medium-medium,false,medium,true,true,true,true,true,true,false,true,false,false,true,true,true,1,false,off,-P,l
true,upper,false,false,true,true,false,false,false,true,false,catalog,numeric,true,false,false,true,false,true,true,true,false,true,false,true,true,true,true,large,true,small-small,true,small,true,false,true,false,false,false,true,false,false,true,true,true,true,2,false,512,-E,m
false,off,false,false,true,false,true,true,false,true,false,enum,numeric,false,true,true,false,true,false,true,false,true,true,true,false,true,true,true,large,false,medium-large,true,small,false,false,false,true,true,true,true,true,false,false,false,false,false,3,true,512,-P,s
true,blank,true,true,true,true,false,true,true,true,true,binary,enum,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,large,false,small-medium,true,large,true,false,false,false,false,true,true,false,false,true,true,false,true,4,false,128,off,l
false,print,false,true,false,false,false,false,false,true,false,enum,catalog,false,false,true,true,true,true,true,false,false,true,true,false,false,false,true,large,false,medium-medium,false,medium,true,false,false,true,false,false,false,true,false,true,true,false,true,4,true,128,-G,l
false,blank,false,false,false,true,false,true,true,true,true,catalog,off,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,small,false,small-large,true,large,true,true,true,true,true,false,true,true,true,true,true,false,true,4,false,128,-E,s
true,punct,false,false,false,true,true,false,true,true,false,catalog,off,true,false,true,true,true,false,true,false,false,true,true,false,true,true,true,small,false,medium-medium,true,small,false,false,false,false,true,false,false,true,true,false,true,true,true,2,true,64,off,m
true,alnum,false,false,false,false,false,true,false,false,true,binary,numeric,true,true,true,false,true,false,false,true,true,true,false,true,false,true,true,small,true,small-medium,false,small,false,false,true,true,false,true,false,true,false,true,false,false,false,3,false,256,off,s
false,alpha,true,false,false,false,false,true,true,false,false,enum,numeric,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,small,false,small-medium,true,medium,false,true,false,false,false,true,false,true,false,true,true,false,true,4,false,512,-E,m
false,lower,false,true,true,true,false,true,true,false,true,binary,off,false,true,false,true,true,false,true,false,false,false,true,true,true,true,true,medium,true,medium-large,false,large,false,false,true,false,false,true,false,true,false,false,true,true,false,off,false,64,-G,s
true,print,false,false,true,true,true,false,false,true,true,off,numeric,false,false,false,false,false,true,true,true,false,false,false,true,true,false,true,medium,false,small-medium,true,large,false,true,false,false,false,true,true,true,false,true,false,true,false,2,false,off,-P,m
true,lower,false,true,true,false,true,false,false,false,true,binary,numeric,true,false,false,true,false,false,false,true,true,false,true,true,false,true,true,medium,false,large-large,true,medium,false,true,true,false,true,true,false,true,false,true,false,false,false,1,false,64,-E,s
true,alnum,true,false,false,false,true,false,false,false,true,off,enum,false,true,true,false,true,true,false,true,true,false,true,false,false,false,false,large,false,small-small,true,medium,true,false,true,true,false,false,false,true,true,false,true,true,false,off,false,64,-G,m
true,alpha,true,false,true,false,false,false,true,true,false,off,enum,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,large,true,small-large,true,small,false,false,false,false,false,false,true,true,false,true,false,false,false,1,false,128,-E,l
true,blank,true,false,false,true,false,false,false,true,false,catalog,enum,true,false,true,false,false,true,false,false,true,false,false,false,true,true,true,large,false,small-large,false,large,true,false,true,false,false,true,true,true,true,false,true,true,true,2,true,64,-E,m
true,graph,true,false,true,true,false,true,true,false,true,off,catalog,false,true,true,false,false,false,true,false,false,false,false,false,false,true,false,large,false,large-large,false,large,false,true,true,false,true,true,true,false,true,true,false,false,false,4,true,64,-E,s
false,alpha,true,false,false,true,false,true,false,true,false,enum,catalog,false,true,true,true,true,true,true,false,true,true,true,true,false,false,false,large,true,small-large,false,small,false,false,true,true,true,false,true,false,false,true,false,true,false,1,true,256,-G,s
false,xdigit,false,true,false,true,true,false,true,false,false,catalog,binary,true,false,true,true,false,false,true,false,true,false,false,true,false,false,true,small,true,medium-large,false,small,true,true,true,true,true,false,false,false,true,true,true,true,true,1,false,off,-E,l
true,alnum,true,false,true,true,true,false,true,true,false,catalog,off,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,large,false,small-small,false,medium,true,true,true,false,false,true,true,false,true,true,false,false,true,off,false,64,off,s
false,alnum,false,false,false,false,false,true,false,false,true,binary,enum,false,true,true,true,true,true,true,false,false,true,true,false,false,true,false,small,false,medium-medium,true,medium,false,true,true,true,true,true,false,true,false,true,false,true,true,3,true,512,off,l
true,alpha,false,true,false,false,true,true,false,false,false,off,numeric,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,large,true,medium-medium,false,large,false,false,true,true,false,false,false,true,true,false,false,true,false,2,false,512,-E,s
false,alpha,true,false,true,true,true,false,true,true,false,binary,off,false,false,false,true,true,false,false,true,true,false,false,false,false,true,true,small,false,medium-large,false,medium,true,true,true,true,true,false,true,true,false,false,true,true,false,3,false,64,-P,m
false,graph,true,false,true,false,false,false,true,false,false,numeric,binary,false,true,true,false,true,false,false,false,false,false,true,false,false,false,true,small,false,small-large,true,medium,false,true,false,false,false,true,false,true,false,false,true,false,false,4,true,64,off,l
false,lower,true,false,false,false,false,true,true,true,false,catalog,catalog,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,small,false,small-medium,true,large,true,true,true,true,false,true,true,false,true,true,true,false,true,1,true,off,-E,s
false,alpha,true,false,true,false,false,true,true,false,true,numeric,off,false,false,false,true,false,true,false,true,true,true,true,true,true,true,false,medium,false,medium-large,true,large,false,true,false,true,false,false,false,false,true,true,true,false,false,1,true,off,off,s
true,print,false,false,false,false,false,true,true,false,true,enum,numeric,true,true,false,true,false,false,true,false,false,true,true,false,false,true,false,small,false,small-small,false,small,true,false,true,false,false,true,false,false,true,true,true,false,false,4,true,128,-G,s
true,lower,true,true,true,false,false,false,true,false,true,numeric,binary,false,true,true,false,false,false,false,true,true,false,true,false,false,true,false,large,true,small-medium,false,small,false,true,true,true,true,false,true,false,false,true,true,false,true,2,false,256,-G,s
true,lower,true,true,false,false,true,false,true,false,false,numeric,binary,true,true,false,true,true,false,true,false,false,false,true,false,false,false,false,small,true,small-medium,false,medium,true,false,false,true,false,true,true,false,true,true,true,false,true,4,true,256,-P,m
true,lower,true,false,true,false,false,true,true,false,false,off,catalog,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,small,false,small-medium,true,large,false,true,true,false,false,false,false,true,false,false,false,false,false,3,false,256,-E,m
true,blank,false,false,true,false,false,true,false,true,true,catalog,catalog,true,true,true,false,true,true,false,true,true,false,true,false,false,true,false,large,false,small-small,false,large,true,true,false,false,true,true,true,false,false,true,true,true,true,3,false,512,-P,s
false,punct,true,true,false,false,false,true,false,true,true,off,binary,false,true,false,false,false,true,true,true,false,true,false,true,true,true,false,large,false,medium-large,false,small,true,true,false,true,true,true,false,false,true,true,true,false,true,2,false,256,-E,m
true,off,false,true,false,true,false,false,false,false,false,enum,binary,false,false,false,true,true,true,true,false,true,true,false,true,true,false,false,small,true,medium-large,true,large,false,false,true,false,true,false,false,false,false,true,false,true,false,off,true,256,-E,s
true,lower,true,true,true,false,true,false,true,true,true,off,enum,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,medium,true,large-large,false,large,true,true,false,true,false,false,false,true,false,true,false,true,false,off,false,off,-P,m
true,alnum,false,true,false,false,true,true,false,false,true,numeric,off,false,false,true,false,false,true,false,false,true,true,true,false,false,false,false,small,false,medium-medium,false,small,false,false,true,false,false,true,false,false,true,true,false,false,true,2,false,64,-G,s
false,print,false,false,true,true,false,true,false,true,true,numeric,catalog,true,false,false,true,true,true,false,false,true,false,false,false,true,true,true,large,true,small-medium,false,small,false,false,true,false,false,true,false,true,true,true,true,false,false,off,false,128,-P,l
false,alnum,true,true,true,true,true,true,true,true,false,numeric,enum,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,large,false,medium-medium,false,small,true,false,false,true,true,false,true,false,false,true,false,true,true,2,true,256,-E,l
true,off,true,true,false,true,true,false,false,true,true,numeric,off,true,true,true,false,false,false,false,false,true,false,false,true,true,true,true,large,true,small-medium,false,medium,false,true,true,false,false,false,true,true,true,false,false,true,true,4,false,off,off,l
true,alnum,false,false,true,false,false,true,true,true,false,off,binary,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false,medium,false,small-small,false,medium,false,true,false,true,true,true,false,false,true,false,true,true,true,off,false,off,-P,m
false,upper,true,true,false,false,true,false,true,true,true,numeric,catalog,false,false,false,false,true,true,false,true,true,true,false,false,false,true,true,medium,true,small-medium,true,medium,true,true,false,false,true,false,false,true,true,true,false,false,true,1,true,off,-G,l
true,alnum,false,true,false,true,false,true,true,true,true,numeric,enum,true,false,false,true,true,true,false,false,false,true,true,false,false,false,true,medium,false,small-small,false,medium,true,false,true,false,false,true,false,true,false,false,false,false,true,2,true,128,off,m
true,lower,true,true,false,true,true,false,false,false,false,enum,numeric,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,large,true,medium-large,true,medium,false,true,false,true,true,false,false,false,false,false,true,true,true,off,false,256,-G,m
true,off,false,true,true,false,true,false,false,false,true,catalog,off,false,false,false,true,false,false,true,true,true,false,true,false,true,false,true,large,false,small-medium,false,medium,true,true,false,false,true,false,false,true,true,true,true,false,false,1,false,512,-G,s
true,alnum,true,true,true,true,false,false,false,false,true,binary,enum,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,large,true,medium-large,false,large,false,false,false,false,false,true,true,true,false,false,true,false,false,2,false,256,-G,l
false,lower,true,true,true,true,false,true,true,false,true,off,numeric,true,false,true,false,true,true,false,true,true,false,true,true,true,false,false,large,true,medium-large,true,large,false,false,true,false,false,true,true,false,true,false,true,false,false,2,false,512,-G,s
false,xdigit,true,false,false,true,false,true,true,false,false,binary,enum,false,false,false,true,true,true,true,false,true,true,true,true,false,false,true,small,false,small-medium,false,small,true,false,true,false,true,true,true,false,true,false,false,false,true,off,false,64,off,s
false,alnum,true,false,true,false,false,false,true,true,false,binary,enum,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,small,false,large-large,true,small,false,true,false,true,true,true,true,true,true,true,true,true,true,1,true,off,-P,l
false,xdigit,true,true,false,true,false,false,true,false,true,off,numeric,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,large,true,small-small,false,small,true,false,true,true,false,false,true,false,false,false,false,true,false,2,false,off,off,s
true,graph,false,false,true,true,true,false,true,false,false,enum,off,false,true,true,true,true,false,false,false,true,false,false,true,true,false,false,medium,true,small-small,false,small,true,false,false,true,false,true,true,false,true,true,false,false,true,3,false,512,-P,s
false,off,true,false,true,false,false,true,true,false,true,binary,off,false,true,false,false,false,false,false,true,false,true,true,true,false,true,true,large,true,large-large,true,small,true,true,false,false,false,false,true,false,false,false,true,false,true,3,false,off,-E,s
true,print,true,false,false,false,true,true,true,false,false,enum,binary,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,medium,false,large-large,false,small,true,true,false,false,true,true,false,false,false,true,true,true,false,3,true,512,off,s
true,xdigit,true,true,false,true,false,false,false,false,false,binary,off,true,true,true,true,false,false,true,false,false,false,false,true,false,true,true,small,true,medium-large,false,small,true,false,false,true,false,false,false,false,true,true,false,false,true,4,true,128,-G,s
false,upper,true,true,false,true,true,false,false,true,false,enum,catalog,true,true,true,false,true,false,false,true,false,false,true,false,false,true,false,medium,false,medium-large,true,medium,false,false,true,true,true,false,true,false,false,false,true,true,true,off,false,off,off,l
true,xdigit,true,true,false,false,false,false,false,false,true,enum,binary,false,false,true,true,false,false,false,false,true,false,true,false,true,true,true,medium,false,large-large,true,medium,false,false,false,true,true,false,true,true,true,true,true,false,false,2,true,256,-G,l
true,xdigit,false,false,false,false,true,false,false,false,true,enum,enum,true,true,false,false,true,true,true,false,false,false,false,true,true,true,false,medium,false,small-large,false,medium,false,false,true,true,true,false,false,true,false,false,true,true,true,2,false,128,off,s
true,xdigit,false,false,false,true,true,false,true,true,true,binary,enum,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,medium,false,medium-medium,false,medium,true,false,false,true,true,false,false,false,false,true,false,false,true,2,false,256,-G,l
true,xdigit,true,true,true,false,false,true,true,true,false,off,enum,false,false,true,false,true,false,true,true,true,true,false,true,false,true,true,medium,false,medium-large,false,medium,true,false,false,true,true,false,false,false,false,false,true,true,false,4,false,512,-G,m
false,blank,false,true,true,false,false,false,true,true,false,binary,catalog,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,medium,false,small-medium,false,medium,false,false,true,false,true,false,false,true,false,false,false,true,true,4,false,512,-G,m
false,upper,false,false,false,false,false,true,false,true,true,off,off,true,true,false,true,false,true,true,false,false,false,true,true,true,false,false,small,false,medium-large,true,large,true,true,true,false,false,false,true,false,true,true,true,false,false,off,true,512,-G,s
true,xdigit,true,false,true,true,true,true,false,false,false,catalog,off,false,true,false,false,true,true,false,true,true,false,true,false,false,false,true,small,false,small-small,true,large,false,true,false,true,true,false,true,false,true,true,false,true,true,1,true,64,-G,s
true,graph,true,false,true,true,true,true,true,true,true,numeric,off,true,true,false,true,true,false,true,false,true,true,true,true,false,false,true,small,true,medium-medium,false,large,false,false,true,true,true,true,false,true,true,true,true,true,true,2,true,512,-G,m
false,graph,false,false,false,false,true,false,true,true,false,enum,off,true,true,false,false,true,true,false,true,false,true,true,false,false,false,false,medium,true,large-large,false,large,true,false,true,true,false,false,false,true,true,true,false,true,true,2,true,64,-G,l
false,print,false,false,false,false,false,false,false,true,true,enum,numeric,true,false,true,false,true,false,true,false,true,false,false,false,false,false,true,medium,true,small-large,false,large,true,true,true,false,false,true,false,true,false,true,true,true,false,2,true,512,-E,m
true,punct,true,false,false,true,true,true,false,false,true,binary,off,false,true,true,true,true,true,true,false,true,false,true,false,false,false,true,medium,false,small-medium,false,large,true,false,false,false,true,true,true,true,false,false,false,true,true,4,false,64,-P,s
true,off,false,true,false,true,true,false,false,true,true,numeric,binary,true,true,false,false,false,true,true,false,true,false,false,true,true,false,true,medium,true,medium-large,false,small,true,false,true,true,true,false,false,true,false,false,false,false,true,2,false,off,-P,l
true,lower,false,true,false,false,false,false,false,true,false,catalog,catalog,false,false,true,true,false,true,false,true,true,true,false,false,true,false,true,small,false,medium-medium,true,small,false,false,false,true,false,true,true,true,true,true,true,false,true,4,true,off,-E,s
false,print,true,true,false,true,true,false,false,false,true,numeric,enum,false,false,true,false,true,false,false,false,true,true,false,false,true,true,false,medium,true,medium-large,false,small,false,true,false,false,true,false,true,false,true,false,false,true,false,off,false,256,-G,l
false,alpha,false,true,false,true,true,true,true,true,true,binary,enum,false,true,true,false,true,false,true,false,false,true,true,true,false,false,false,large,false,small-large,false,small,true,true,false,false,true,false,false,false,true,true,true,true,false,4,true,512,-E,m
false,punct,false,false,false,true,false,false,false,false,false,enum,binary,false,true,true,true,true,false,false,true,true,false,true,false,false,true,false,small,true,small-medium,true,medium,true,true,false,true,true,false,true,true,false,true,false,true,true,off,false,off,-P,m
false,upper,true,false,false,true,true,false,true,true,true,catalog,binary,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,medium,false,small-large,true,medium,true,false,false,true,true,true,true,false,false,true,true,true,true,3,false,64,-P,l
false,lower,true,true,false,false,true,true,true,true,true,enum,catalog,false,true,false,false,true,true,false,false,false,true,false,true,true,true,false,large,true,small-large,false,medium,true,false,false,false,true,true,false,true,false,false,false,false,true,1,false,256,off,m
false,off,false,true,true,false,true,false,true,true,false,binary,off,true,false,false,false,true,false,true,false,true,false,false,true,false,false,false,medium,false,small-small,false,medium,false,true,false,true,false,false,true,false,true,true,false,false,true,off,true,512,-P,l
false,alnum,true,false,true,true,false,false,false,false,true,numeric,numeric,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,medium,true,medium-medium,false,large,true,true,true,false,true,true,true,false,false,true,false,false,false,3,true,off,-P,l
false,alnum,false,false,false,true,false,true,false,false,true,numeric,binary,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,medium,false,small-large,false,large,false,false,true,true,false,false,true,true,false,false,true,false,false,1,true,128,-G,s
false,xdigit,false,false,true,false,true,false,true,false,false,numeric,off,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,medium,true,medium-large,true,large,false,true,true,false,false,true,false,true,false,true,false,true,true,off,false,128,-G,m
true,lower,false,false,true,true,false,true,true,true,true,off,off,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,large,false,small-medium,false,large,true,true,false,true,true,true,true,false,true,false,false,false,true,off,false,512,off,l
true,graph,false,true,false,false,true,false,true,true,true,binary,enum,false,false,true,true,true,false,false,false,false,true,false,true,false,true,false,medium,true,small-medium,true,large,false,true,false,true,true,false,true,true,false,true,false,true,true,off,false,512,-G,s
true,blank,true,true,true,false,true,true,false,false,false,off,binary,true,false,false,true,false,false,false,true,false,true,false,true,false,false,true,medium,false,small-medium,true,small,false,false,true,false,true,false,true,false,true,false,false,false,false,off,false,256,-E,m
true,xdigit,false,false,true,false,true,true,false,true,false,binary,enum,true,false,true,true,false,true,true,false,true,true,false,true,false,true,false,small,true,small-large,true,small,true,true,true,true,true,true,false,false,false,false,true,false,true,off,false,128,-G,m
true,off,false,false,false,false,true,true,false,true,false,enum,enum,false,false,false,true,false,true,false,false,true,true,false,false,false,true,true,large,false,large-large,false,small,false,false,true,false,true,true,false,false,false,false,false,true,true,off,false,64,-P,s
true,upper,true,false,false,true,false,false,true,true,true,binary,enum,false,false,false,false,true,true,false,true,false,false,false,false,true,true,true,small,true,large-large,false,small,false,false,false,false,false,true,true,false,true,true,true,false,true,1,false,128,off,s
true,blank,true,false,true,true,true,true,true,false,false,off,off,true,false,true,true,false,true,true,true,true,false,true,true,false,false,false,small,true,small-small,true,small,true,false,false,false,true,false,false,false,false,true,true,true,true,2,true,off,-P,s
false,upper,false,true,true,false,true,true,true,true,true,catalog,numeric,false,true,true,true,false,true,true,false,false,false,false,false,false,false,false,small,false,large-large,true,small,false,false,true,true,false,true,false,false,true,false,true,true,false,3,true,64,off,l
true,print,true,false,false,false,true,true,false,true,true,binary,binary,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,small,false,medium-medium,false,small,false,false,false,false,false,false,false,false,false,false,true,true,false,4,true,off,-E,s
false,blank,false,false,true,true,false,false,false,true,false,enum,off,false,false,true,true,true,false,true,true,true,true,false,false,false,true,true,medium,true,small-large,false,small,false,false,false,false,true,true,true,true,false,true,false,true,false,4,true,off,-E,m
false,xdigit,true,false,true,true,true,false,true,true,false,numeric,catalog,false,false,false,false,false,false,false,true,true,true,true,true,false,true,true,large,false,small-small,true,medium,true,true,true,true,false,false,true,true,true,false,true,true,true,off,true,256,-G,s
false,lower,true,false,false,true,false,true,false,false,true,numeric,binary,false,true,false,true,true,true,false,true,false,false,true,false,false,true,true,large,false,small-medium,false,medium,false,false,true,false,false,true,false,false,false,false,true,false,true,1,false,512,-E,m
true,graph,true,true,false,true,false,true,true,true,true,binary,off,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,large,false,small-small,true,medium,false,false,false,false,false,false,true,true,false,true,true,false,true,2,true,256,-G,l
true,xdigit,false,false,false,false,true,false,true,false,false,enum,off,false,false,false,false,true,true,false,false,false,false,false,false,true,true,false,small,true,small-medium,true,medium,false,false,false,true,true,true,false,false,true,false,true,true,false,2,true,256,off,s
false,graph,false,true,true,true,true,false,false,true,false,off,catalog,false,false,false,true,true,false,true,true,true,true,false,true,false,false,true,small,false,small-small,false,medium,true,true,false,false,false,false,true,true,false,true,true,true,false,3,true,64,-P,m
false,xdigit,true,true,false,true,false,true,false,true,true,catalog,catalog,true,false,true,true,false,false,true,true,false,false,false,true,true,true,true,medium,true,small-medium,false,medium,true,false,true,false,true,false,false,true,true,false,false,true,true,3,false,512,-G,s
false,print,true,true,true,false,true,true,true,false,true,off,numeric,false,false,true,false,false,false,true,true,true,false,true,true,true,false,false,medium,false,small-small,true,medium,true,false,true,false,true,false,false,false,true,true,false,true,false,4,false,64,-G,l
false,print,true,true,true,false,true,false,true,false,true,numeric,off,true,true,false,true,true,true,false,false,true,true,false,false,true,true,false,medium,true,large-large,true,medium,true,false,true,false,false,false,false,true,false,true,true,false,false,4,true,64,off,m
false,punct,true,false,true,false,false,true,false,true,false,off,binary,false,true,true,false,true,true,false,false,false,false,true,false,true,false,true,large,true,medium-large,true,large,true,true,true,true,true,false,true,true,false,true,true,false,false,off,true,128,off,m
false,lower,false,true,true,false,true,true,true,true,true,enum,enum,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,medium,false,small-large,false,large,false,false,false,false,false,false,true,true,true,false,true,false,true,off,true,off,off,m
true,alpha,true,true,true,true,false,false,false,false,false,enum,catalog,true,true,true,true,false,false,true,true,false,false,false,true,false,false,true,medium,false,small-medium,false,large,true,false,false,true,false,true,false,false,true,true,false,false,false,1,true,256,-E,m
false,blank,true,false,true,true,false,true,true,true,false,numeric,off,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,medium,false,large-large,true,large,true,true,true,false,false,false,false,true,false,false,false,true,false,1,true,off,-E,l
false,lower,false,false,true,false,true,false,false,true,false,binary,off,false,true,false,true,true,false,false,false,true,true,true,false,true,false,true,small,false,small-small,false,large,true,true,true,true,false,true,false,true,false,false,true,false,true,2,true,512,-E,m
true,print,true,true,false,false,false,true,true,false,false,catalog,off,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,small,true,small-small,false,large,true,false,true,false,true,true,true,true,true,true,true,false,false,4,true,512,-G,l
false,print,true,false,true,false,true,true,true,false,true,numeric,enum,true,true,true,false,false,false,true,true,true,false,false,false,true,false,false,medium,true,small-medium,true,large,true,true,true,true,false,false,false,false,true,false,true,false,false,4,true,256,-G,m
true,punct,true,false,true,true,true,false,true,true,true,off,binary,true,false,true,true,true,false,true,false,true,false,false,false,true,true,true,small,false,small-medium,true,small,false,false,true,true,true,true,true,true,false,false,true,false,false,4,false,128,off,m
true,off,false,false,true,true,true,true,false,false,true,binary,binary,false,true,true,false,false,true,true,false,true,true,true,true,true,true,false,large,true,large-large,false,small,false,false,true,true,false,true,false,false,true,true,false,true,false,off,false,128,off,l
false,punct,true,true,true,false,false,false,false,true,true,catalog,binary,false,true,false,false,false,false,false,false,true,false,false,false,true,true,true,large,false,small-medium,true,small,false,false,false,false,false,true,false,true,false,false,false,true,false,1,true,512,-E,l
true,lower,true,false,false,true,true,true,true,false,false,binary,enum,false,false,false,true,true,true,true,false,false,false,false,true,true,false,false,medium,false,small-small,true,small,false,true,true,true,true,true,false,true,true,false,true,true,false,4,false,256,-E,m
true,blank,false,true,true,false,true,true,false,false,true,enum,catalog,false,true,true,false,true,true,false,false,false,false,true,false,true,true,false,large,false,small-small,false,small,true,false,true,false,false,false,true,true,false,true,true,true,false,4,false,off,off,l
true,graph,false,false,true,true,false,true,true,false,false,numeric,catalog,false,false,false,false,false,false,true,false,true,true,true,true,true,false,true,small,true,small-medium,true,small,false,true,true,false,true,false,true,true,false,true,false,true,false,1,false,off,-E,s
